observable,sintetico,base,Q,timestamp,P0910,valor,frac
CBA,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,140620.0,0.02
CB_EQUIV,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,80,3.259,0.02
CBT,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,466350.0,0.02
CB_EQUIV,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,92,4.834,0.02
CBT,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,337420.0,0.02
CB_EQUIV,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,12,3.2,0.02
CB_EQUIV,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,4.471,0.02
CB_EQUIV,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,21,3.11,0.02
CB_EQUIV,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,3.19,0.02
CB_EQUIV,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,31,3.8,0.02
Indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,0.2808,0.02
CB_EQUIV,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,41,2.9,0.02
Indigencia,sum,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,462950.0,0.02
CB_EQUIV,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,61,2.56,0.02
P47T_hogar,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,560830.0,0.02
CB_EQUIV,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,71,2.46,0.02
P47T_hogar,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,269950.0,0.02
CB_EQUIV,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,2.36,0.02
P47T_hogar,q10,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,57660.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,2,298140.0,0.02
P47T_hogar,q25,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,135210.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,20,473490.0,0.02
P47T_hogar,q75,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,472420.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,30,362760.0,0.02
P47T_hogar,q90,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,743170.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,40,370170.0,0.02
P47T_persona,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,15020.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,60,210150.0,0.02
P47T_persona,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,0.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,70,298960.0,0.02
P47T_persona,q10,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,0.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,80,161140.0,0.02
P47T_persona,q25,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,0.0,0.02
CBA,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,92,236820.0,0.02
P47T_persona,q75,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,0.0,0.02
CBA,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,12,158380.0,0.02
P47T_persona,q90,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,39880.0,0.02
CBA,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,21,151960.0,0.02
Pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,0.6262,0.02
CBA,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,31,189190.0,0.02
Pobreza,sum,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,1032500.0,0.02
CBA,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,41,141890.0,0.02
Total,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,1.0,0.02
CBA,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,61,126970.0,0.02
Total,sum,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,1648850.0,0.02
CBA,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,71,121260.0,0.02
gap_indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,364910.0,0.02
CBA,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,115300.0,0.02
gap_indigencia,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,113950.0,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,2,775000.0,0.02
gap_pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,94490.0,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,20,1473720.0,0.02
gap_pobreza,median,PAGLO,2004-11-15,2023-10-29 01:42:47.300646,2,-80180.0,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,30,872960.0,0.02
CBA,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,166200.0,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,40,1109160.0,0.02
CBA,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,140170.0,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,60,719670.0,0.02
CBT,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,397190.0,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,70,1165410.0,0.02
CBT,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,335360.0,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,80,1011730.0,0.02
CB_EQUIV,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,3.77,0.02
gap_indigencia,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,92,698210.0,0.02
CB_EQUIV,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,3.2,0.02
gap_indigencia,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,12,214780.0,0.02
Indigencia,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,0.2492,0.02
gap_indigencia,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,21,244240.0,0.02
Indigencia,sum,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,426700.0,0.02
gap_indigencia,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,31,175390.0,0.02
P47T_hogar,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,440760.0,0.02
gap_indigencia,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,41,338480.0,0.02
P47T_hogar,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,295840.0,0.02
gap_indigencia,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,61,472635.0,0.02
P47T_hogar,q10,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,64700.0,0.02
gap_indigencia,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,71,605910.0,0.02
P47T_hogar,q25,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,151630.0,0.02
gap_indigencia,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,692790.0,0.02
P47T_hogar,q75,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,514740.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,2,660150.0,0.02
P47T_hogar,q90,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,768010.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,20,1047980.0,0.02
P47T_persona,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,14480.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,30,803630.0,0.02
P47T_persona,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,0.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,40,820120.0,0.02
P47T_persona,q10,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,0.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,60,464220.0,0.02
P47T_persona,q25,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,0.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,70,661860.0,0.02
P47T_persona,q75,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,0.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,80,357010.0,0.02
P47T_persona,q90,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,32410.0,0.02
CBT,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,92,524160.0,0.02
Pobreza,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,0.5912,0.02
CBT,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,12,351210.0,0.02
Pobreza,sum,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,1012350.0,0.02
CBT,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,21,336400.0,0.02
Total,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,1.0,0.02
CBT,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,31,418110.0,0.02
Total,sum,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,1712450.0,0.02
CBT,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,41,314545.0,0.02
gap_indigencia,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,274550.0,0.02
CBT,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,61,280970.0,0.02
gap_indigencia,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,137550.0,0.02
CBT,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,71,268550.0,0.02
gap_pobreza,mean,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,43570.0,0.02
CBT,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,256400.0,0.02
gap_pobreza,median,PAGLO,2005-02-15,2023-10-29 01:44:30.623252,2,-59530.0,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,2,413000.0,0.02
CBA,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,166200.0,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,20,899230.0,0.02
CBA,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,140170.0,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,30,432090.0,0.02
CBT,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,397190.0,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,40,659210.0,0.02
CBT,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,335360.0,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,60,465600.0,0.02
CB_EQUIV,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,3.77,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,70,802510.0,0.02
CB_EQUIV,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,3.2,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,80,815860.0,0.02
Indigencia,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,0.2588,0.02
gap_pobreza,mean,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,92,410870.0,0.02
Indigencia,sum,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,443250.0,0.02
gap_pobreza,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,12,13685.0,0.02
P47T_hogar,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,424680.0,0.02
gap_pobreza,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,21,91100.0,0.02
P47T_hogar,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,269810.0,0.02
gap_pobreza,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,31,-46510.0,0.02
P47T_hogar,q10,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,59000.0,0.02
gap_pobreza,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,41,167700.0,0.02
P47T_hogar,q25,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,144880.0,0.02
gap_pobreza,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,61,310180.0,0.02
P47T_hogar,q75,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,477980.0,0.02
gap_pobreza,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,71,456100.0,0.02
P47T_hogar,q90,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,719660.0,0.02
gap_pobreza,median,PAGLO,2023-02-15,2023-10-29 13:09:24.494083,81,554935.0,0.02
P47T_persona,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,14680.0,0.02
P47T_persona,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,0.0,0.02
P47T_persona,q10,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,0.0,0.02
P47T_persona,q25,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,0.0,0.02
P47T_persona,q75,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,0.0,0.02
P47T_persona,q90,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,31670.0,0.02
Pobreza,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,0.6214,0.02
Pobreza,sum,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,1064150.0,0.02
Total,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,1.0,0.02
Total,sum,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,1712450.0,0.02
gap_indigencia,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,258470.0,0.02
gap_indigencia,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,121010.0,0.02
gap_pobreza,mean,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,27490.0,0.02
gap_pobreza,median,PAGLO,2005-05-15,2023-10-29 01:46:57.851881,2,-72880.0,0.02
CBA,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,166200.0,0.02
CBA,median,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,140170.0,0.02
CBT,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,397190.0,0.02
CBT,median,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,335360.0,0.02
CB_EQUIV,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,3.77,0.02
CB_EQUIV,median,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,3.2,0.02
Indigencia,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,0.2302,0.02
Indigencia,sum,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,394200.0,0.02
P47T_hogar,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,513460.0,0.02
P47T_hogar,median,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,309790.0,0.02
P47T_hogar,q10,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,76020.0,0.02
P47T_hogar,q25,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,157500.0,0.02
P47T_hogar,q75,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,551190.0,0.02
P47T_hogar,q90,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,847350.0,0.02
P47T_persona,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,16720.0,0.02
P47T_persona,median,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,0.0,0.02
P47T_persona,q10,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,0.0,0.02
P47T_persona,q25,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,0.0,0.02
P47T_persona,q75,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,0.0,0.02
P47T_persona,q90,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,38970.0,0.02
Pobreza,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,0.5576,0.02
Pobreza,sum,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,954850.0,0.02
Total,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,1.0,0.02
Total,sum,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,1712450.0,0.02
gap_indigencia,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,347250.0,0.02
gap_indigencia,median,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,158310.0,0.02
gap_pobreza,mean,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,116270.0,0.02
gap_pobreza,median,PAGLO,2005-08-15,2023-10-29 01:49:55.145651,2,-40070.0,0.02
CBA,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,166200.0,0.02
CBA,median,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,140170.0,0.02
CBT,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,397190.0,0.02
CBT,median,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,335360.0,0.02
CB_EQUIV,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,3.77,0.02
CB_EQUIV,median,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,3.2,0.02
Indigencia,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,0.2212,0.02
Indigencia,sum,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,378850.0,0.02
P47T_hogar,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,434490.0,0.02
P47T_hogar,median,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,302730.0,0.02
P47T_hogar,q10,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,83360.0,0.02
P47T_hogar,q25,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,163610.0,0.02
P47T_hogar,q75,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,524100.0,0.02
P47T_hogar,q90,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,793590.0,0.02
P47T_persona,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,14890.0,0.02
P47T_persona,median,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,0.0,0.02
P47T_persona,q10,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,0.0,0.02
P47T_persona,q25,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,0.0,0.02
P47T_persona,q75,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,0.0,0.02
P47T_persona,q90,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,44750.0,0.02
Pobreza,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,0.5744,0.02
Pobreza,sum,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,983700.0,0.02
Total,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,1.0,0.02
Total,sum,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,1712450.0,0.02
gap_indigencia,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,268280.0,0.02
gap_indigencia,median,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,147570.0,0.02
gap_pobreza,mean,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,37300.0,0.02
gap_pobreza,median,PAGLO,2005-11-15,2023-10-29 01:53:18.907375,2,-49540.0,0.02
CBA,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,197890.0,0.02
CBA,median,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,140980.0,0.02
CBT,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,473440.0,0.02
CBT,median,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,338305.0,0.02
CB_EQUIV,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,4.477,0.02
CB_EQUIV,median,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,3.22,0.02
Indigencia,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,0.2081,0.02
Indigencia,sum,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,358950.0,0.02
P47T_hogar,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,726980.0,0.02
P47T_hogar,median,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,347590.0,0.02
P47T_hogar,q10,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,81460.0,0.02
P47T_hogar,q25,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,174190.0,0.02
P47T_hogar,q75,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,620810.0,0.02
P47T_hogar,q90,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,965140.0,0.02
P47T_persona,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,17460.0,0.02
P47T_persona,median,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,0.0,0.02
P47T_persona,q10,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,0.0,0.02
P47T_persona,q25,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,0.0,0.02
P47T_persona,q75,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,0.0,0.02
P47T_persona,q90,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,43730.0,0.02
Pobreza,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,0.5126,0.02
Pobreza,sum,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,884300.0,0.02
Total,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,1.0,0.02
Total,sum,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,1725100.0,0.02
gap_indigencia,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,529090.0,0.02
gap_indigencia,median,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,186970.0,0.02
gap_pobreza,mean,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,253540.0,0.02
gap_pobreza,median,PAGLO,2006-02-15,2023-10-29 01:56:56.960312,2,-9020.0,0.02
CBA,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,197890.0,0.02
CBA,median,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,140980.0,0.02
CBT,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,473440.0,0.02
CBT,median,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,338305.0,0.02
CB_EQUIV,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,4.477,0.02
CB_EQUIV,median,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,3.22,0.02
Indigencia,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,0.197,0.02
Indigencia,sum,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,339850.0,0.02
P47T_hogar,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,664980.0,0.02
P47T_hogar,median,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,339680.0,0.02
P47T_hogar,q10,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,85300.0,0.02
P47T_hogar,q25,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,186650.0,0.02
P47T_hogar,q75,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,578010.0,0.02
P47T_hogar,q90,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,852440.0,0.02
P47T_persona,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,17800.0,0.02
P47T_persona,median,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,0.0,0.02
P47T_persona,q10,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,0.0,0.02
P47T_persona,q25,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,0.0,0.02
P47T_persona,q75,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,0.0,0.02
P47T_persona,q90,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,42730.0,0.02
Pobreza,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,0.5177,0.02
Pobreza,sum,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,893100.0,0.02
Total,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,1.0,0.02
Total,sum,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,1725100.0,0.02
gap_indigencia,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,467090.0,0.02
gap_indigencia,median,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,183500.0,0.02
gap_pobreza,mean,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,191540.0,0.02
gap_pobreza,median,PAGLO,2006-05-15,2023-10-29 02:00:42.493195,2,-13160.0,0.02
CBA,mean,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,197890.0,0.02
CBA,median,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,140980.0,0.02
CBT,mean,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,473440.0,0.02
CBT,median,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,338305.0,0.02
CB_EQUIV,mean,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,4.477,0.02
CB_EQUIV,median,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,3.22,0.02
Indigencia,mean,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,0.1767,0.02
Indigencia,sum,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,304900.0,0.02
P47T_hogar,mean,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,776490.0,0.02
P47T_hogar,median,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,381130.0,0.02
P47T_hogar,q10,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,91450.0,0.02
P47T_hogar,q25,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,190490.0,0.02
P47T_hogar,q75,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,672200.0,0.02
P47T_hogar,q90,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,1004080.0,0.02
P47T_persona,mean,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,18370.0,0.02
P47T_persona,median,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,0.0,0.02
P47T_persona,q10,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,0.0,0.02
P47T_persona,q25,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,0.0,0.02
P47T_persona,q75,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,0.0,0.02
P47T_persona,q90,PAGLO,2006-08-15,2023-10-29 02:04:14.357948,2,36370.0,0.02
