observable,sintetico,base,Q,timestamp,PROV,valor,frac
P47T_hogar,q25,M24,2004-11-15,2023-10-29 01:42:53.675674,2,313000.0,0.02
P47T_hogar,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,58,698890.0,0.02
P47T_hogar,q75,M24,2004-11-15,2023-10-29 01:42:53.675674,2,929580.0,0.02
P47T_hogar,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,66,527290.0,0.02
P47T_hogar,q90,M24,2004-11-15,2023-10-29 01:42:53.675674,2,1485470.0,0.02
P47T_hogar,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,74,482870.0,0.02
P47T_persona,mean,M24,2004-11-15,2023-10-29 01:42:53.675674,2,313050.0,0.02
P47T_hogar,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,82,652920.0,0.02
P47T_persona,median,M24,2004-11-15,2023-10-29 01:42:53.675674,2,240460.0,0.02
P47T_hogar,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,90,465080.0,0.02
P47T_persona,q10,M24,2004-11-15,2023-10-29 01:42:53.675674,2,0.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,2,225150.0,0.02
P47T_persona,q25,M24,2004-11-15,2023-10-29 01:42:53.675674,2,135210.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,10,155240.0,0.02
P47T_persona,q75,M24,2004-11-15,2023-10-29 01:42:53.675674,2,372450.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,18,135210.0,0.02
P47T_persona,q90,M24,2004-11-15,2023-10-29 01:42:53.675674,2,632540.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,26,222540.0,0.02
Pobreza,mean,M24,2004-11-15,2023-10-29 01:42:53.675674,2,0.1219,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,34,126180.0,0.02
Pobreza,sum,M24,2004-11-15,2023-10-29 01:42:53.675674,2,241750.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,42,182080.0,0.02
Total,mean,M24,2004-11-15,2023-10-29 01:42:53.675674,2,1.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,50,178250.0,0.02
Total,sum,M24,2004-11-15,2023-10-29 01:42:53.675674,2,1983950.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,58,204660.0,0.02
gap_indigencia,mean,M24,2004-11-15,2023-10-29 01:42:53.675674,2,1212770.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,66,144880.0,0.02
gap_indigencia,median,M24,2004-11-15,2023-10-29 01:42:53.675674,2,447360.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,74,170600.0,0.02
gap_pobreza,mean,M24,2004-11-15,2023-10-29 01:42:53.675674,2,980150.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,82,174190.0,0.02
gap_pobreza,median,M24,2004-11-15,2023-10-29 01:42:53.675674,2,304590.0,0.02
P47T_hogar,q10,M24,2023-02-15,2023-10-29 13:10:10.408126,90,156610.0,0.02
CBA,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,157940.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,2,361800.0,0.02
CBA,median,M24,2005-02-15,2023-10-29 01:44:39.327302,2,102780.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,10,240460.0,0.02
CBT,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,378020.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,18,219420.0,0.02
CBT,median,M24,2005-02-15,2023-10-29 01:44:39.327302,2,245990.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,26,347590.0,0.02
CB_EQUIV,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,3.473,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,34,204580.0,0.02
CB_EQUIV,median,M24,2005-02-15,2023-10-29 01:44:39.327302,2,2.26,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,42,282530.0,0.02
Indigencia,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,0.0315,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,50,263670.0,0.02
Indigencia,sum,M24,2005-02-15,2023-10-29 01:44:39.327302,2,63400.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,58,339680.0,0.02
P47T_hogar,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,1163590.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,66,233930.0,0.02
P47T_hogar,median,M24,2005-02-15,2023-10-29 01:44:39.327302,2,604070.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,74,257660.0,0.02
P47T_hogar,q10,M24,2005-02-15,2023-10-29 01:44:39.327302,2,200000.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,82,280090.0,0.02
P47T_hogar,q25,M24,2005-02-15,2023-10-29 01:44:39.327302,2,339680.0,0.02
P47T_hogar,q25,M24,2023-02-15,2023-10-29 13:10:10.408126,90,245750.0,0.02
P47T_hogar,q75,M24,2005-02-15,2023-10-29 01:44:39.327302,2,980510.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,2,595610.0,0.02
P47T_hogar,q90,M24,2005-02-15,2023-10-29 01:44:39.327302,2,1483490.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,10,384990.0,0.02
P47T_persona,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,320210.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,18,349740.0,0.02
P47T_persona,median,M24,2005-02-15,2023-10-29 01:44:39.327302,2,263670.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,26,573190.0,0.02
P47T_persona,q10,M24,2005-02-15,2023-10-29 01:44:39.327302,2,0.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,34,329120.0,0.02
P47T_persona,q25,M24,2005-02-15,2023-10-29 01:44:39.327302,2,148260.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,42,436200.0,0.02
P47T_persona,q75,M24,2005-02-15,2023-10-29 01:44:39.327302,2,458220.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,50,408170.0,0.02
P47T_persona,q90,M24,2005-02-15,2023-10-29 01:44:39.327302,2,618140.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,58,529990.0,0.02
Pobreza,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,0.1116,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,66,381420.0,0.02
Pobreza,sum,M24,2005-02-15,2023-10-29 01:44:39.327302,2,224550.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,74,397550.0,0.02
Total,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,1.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,82,440070.0,0.02
Total,sum,M24,2005-02-15,2023-10-29 01:44:39.327302,2,2012900.0,0.02
P47T_hogar,median,M24,2023-02-15,2023-10-29 13:10:10.408126,90,391240.0,0.02
gap_indigencia,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,1005650.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,2,903770.0,0.02
gap_indigencia,median,M24,2005-02-15,2023-10-29 01:44:39.327302,2,505440.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,10,561380.0,0.02
gap_pobreza,mean,M24,2005-02-15,2023-10-29 01:44:39.327302,2,785570.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,18,541680.0,0.02
gap_pobreza,median,M24,2005-02-15,2023-10-29 01:44:39.327302,2,362145.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,26,872110.0,0.02
CBA,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,157940.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,34,502840.0,0.02
CBA,median,M24,2005-05-15,2023-10-29 01:47:06.999255,2,102780.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,42,666050.0,0.02
CBT,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,378020.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,50,578010.0,0.02
CBT,median,M24,2005-05-15,2023-10-29 01:47:06.999255,2,245990.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,58,769180.0,0.02
CB_EQUIV,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,3.473,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,66,583310.0,0.02
CB_EQUIV,median,M24,2005-05-15,2023-10-29 01:47:06.999255,2,2.26,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,74,550560.0,0.02
Indigencia,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,0.0268,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,82,664530.0,0.02
Indigencia,sum,M24,2005-05-15,2023-10-29 01:47:06.999255,2,53950.0,0.02
P47T_hogar,q75,M24,2023-02-15,2023-10-29 13:10:10.408126,90,578370.0,0.02
P47T_hogar,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,1037500.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,2,1467830.0,0.02
P47T_hogar,median,M24,2005-05-15,2023-10-29 01:47:06.999255,2,553510.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,10,798410.0,0.02
P47T_hogar,q10,M24,2005-05-15,2023-10-29 01:47:06.999255,2,195450.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,18,762850.0,0.02
P47T_hogar,q25,M24,2005-05-15,2023-10-29 01:47:06.999255,2,317000.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,26,1279080.0,0.02
P47T_hogar,q75,M24,2005-05-15,2023-10-29 01:47:06.999255,2,858120.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,34,714890.0,0.02
P47T_hogar,q90,M24,2005-05-15,2023-10-29 01:47:06.999255,2,1343660.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,42,900660.0,0.02
P47T_persona,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,294860.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,50,813470.0,0.02
P47T_persona,median,M24,2005-05-15,2023-10-29 01:47:06.999255,2,257660.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,58,1082620.0,0.02
P47T_persona,q10,M24,2005-05-15,2023-10-29 01:47:06.999255,2,0.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,66,845770.0,0.02
P47T_persona,q25,M24,2005-05-15,2023-10-29 01:47:06.999255,2,141580.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,74,729250.0,0.02
P47T_persona,q75,M24,2005-05-15,2023-10-29 01:47:06.999255,2,347590.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,82,931020.0,0.02
P47T_persona,q90,M24,2005-05-15,2023-10-29 01:47:06.999255,2,576880.0,0.02
P47T_hogar,q90,M24,2023-02-15,2023-10-29 13:10:10.408126,90,828010.0,0.02
Pobreza,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,0.1228,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,2,3.825,0.02
Pobreza,sum,M24,2005-05-15,2023-10-29 01:47:06.999255,2,247100.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,10,3.576,0.02
Total,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,1.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,18,3.829,0.02
Total,sum,M24,2005-05-15,2023-10-29 01:47:06.999255,2,2012900.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,26,3.759,0.02
gap_indigencia,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,879560.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,34,3.62,0.02
gap_indigencia,median,M24,2005-05-15,2023-10-29 01:47:06.999255,2,450170.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,42,2.775,0.02
gap_pobreza,mean,M24,2005-05-15,2023-10-29 01:47:06.999255,2,659480.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,50,4.064,0.02
gap_pobreza,median,M24,2005-05-15,2023-10-29 01:47:06.999255,2,302810.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,58,3.227,0.02
CBA,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,157940.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,66,4.032,0.02
CBA,median,M24,2005-08-15,2023-10-29 01:50:07.304152,2,102780.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,74,3.263,0.02
CBT,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,378020.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,82,3.354,0.02
CBT,median,M24,2005-08-15,2023-10-29 01:50:07.304152,2,245990.0,0.02
CB_EQUIV,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,90,3.59,0.02
CB_EQUIV,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,3.473,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,2,2.24,0.02
CB_EQUIV,median,M24,2005-08-15,2023-10-29 01:50:07.304152,2,2.26,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,10,3.25,0.02
Indigencia,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,0.0252,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,18,3.21,0.02
Indigencia,sum,M24,2005-08-15,2023-10-29 01:50:07.304152,2,50750.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,26,2.79,0.02
P47T_hogar,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,1383950.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,34,3.27,0.02
P47T_hogar,median,M24,2005-08-15,2023-10-29 01:50:07.304152,2,654980.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,42,2.53,0.02
P47T_hogar,q10,M24,2005-08-15,2023-10-29 01:50:07.304152,2,229640.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,50,3.02,0.02
P47T_hogar,q25,M24,2005-08-15,2023-10-29 01:50:07.304152,2,381130.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,58,2.8,0.02
P47T_hogar,q75,M24,2005-08-15,2023-10-29 01:50:07.304152,2,1057310.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,66,3.53,0.02
P47T_hogar,q90,M24,2005-08-15,2023-10-29 01:50:07.304152,2,1767790.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,74,2.87,0.02
P47T_persona,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,378890.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,82,2.72,0.02
P47T_persona,median,M24,2005-08-15,2023-10-29 01:50:07.304152,2,295840.0,0.02
CB_EQUIV,median,M24,2023-02-15,2023-10-29 13:10:10.408126,90,3.38,0.02
P47T_persona,q10,M24,2005-08-15,2023-10-29 01:50:07.304152,2,0.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,2,192470.0,0.02
P47T_persona,q25,M24,2005-08-15,2023-10-29 01:50:07.304152,2,170230.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,10,156040.0,0.02
P47T_persona,q75,M24,2005-08-15,2023-10-29 01:50:07.304152,2,468900.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,18,173020.0,0.02
P47T_persona,q90,M24,2005-08-15,2023-10-29 01:50:07.304152,2,677780.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,26,197530.0,0.02
Pobreza,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,0.0886,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,34,163580.0,0.02
Pobreza,sum,M24,2005-08-15,2023-10-29 01:50:07.304152,2,178400.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,42,138590.0,0.02
Total,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,1.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,50,183200.0,0.02
Total,sum,M24,2005-08-15,2023-10-29 01:50:07.304152,2,2012900.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,58,169570.0,0.02
gap_indigencia,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,1226010.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,66,175920.0,0.02
gap_indigencia,median,M24,2005-08-15,2023-10-29 01:50:07.304152,2,557680.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,74,147070.0,0.02
gap_pobreza,mean,M24,2005-08-15,2023-10-29 01:50:07.304152,2,1005930.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,82,167490.0,0.02
gap_pobreza,median,M24,2005-08-15,2023-10-29 01:50:07.304152,2,423660.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,90,156630.0,0.02
CBA,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,157940.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,2,112710.0,0.02
CBA,median,M24,2005-11-15,2023-10-29 01:53:30.563109,2,102780.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,10,141800.0,0.02
CBT,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,378020.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,18,145040.0,0.02
CBT,median,M24,2005-11-15,2023-10-29 01:53:30.563109,2,245990.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,26,146610.0,0.02
CB_EQUIV,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,3.473,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,34,147760.0,0.02
CB_EQUIV,median,M24,2005-11-15,2023-10-29 01:53:30.563109,2,2.26,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,42,126360.0,0.02
Indigencia,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,0.0231,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,50,136130.0,0.02
Indigencia,sum,M24,2005-11-15,2023-10-29 01:53:30.563109,2,46450.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,58,147140.0,0.02
P47T_hogar,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,1015360.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,66,154020.0,0.02
P47T_hogar,median,M24,2005-11-15,2023-10-29 01:53:30.563109,2,585100.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,74,129370.0,0.02
P47T_hogar,q10,M24,2005-11-15,2023-10-29 01:53:30.563109,2,224410.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,82,135850.0,0.02
P47T_hogar,q25,M24,2005-11-15,2023-10-29 01:53:30.563109,2,347590.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:10:10.408126,90,147470.0,0.02
P47T_hogar,q75,M24,2005-11-15,2023-10-29 01:53:30.563109,2,873760.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,2,1160260.0,0.02
P47T_hogar,q90,M24,2005-11-15,2023-10-29 01:53:30.563109,2,1317810.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,10,299710.0,0.02
P47T_persona,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,301330.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,18,346100.0,0.02
P47T_persona,median,M24,2005-11-15,2023-10-29 01:53:30.563109,2,282530.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,26,699090.0,0.02
P47T_persona,q10,M24,2005-11-15,2023-10-29 01:53:30.563109,2,0.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,34,259850.0,0.02
P47T_persona,q25,M24,2005-11-15,2023-10-29 01:53:30.563109,2,162560.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,42,387950.0,0.02
P47T_persona,q75,M24,2005-11-15,2023-10-29 01:53:30.563109,2,381130.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,50,535900.0,0.02
P47T_persona,q90,M24,2005-11-15,2023-10-29 01:53:30.563109,2,491000.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,58,529310.0,0.02
Pobreza,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,0.0924,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,66,351370.0,0.02
Pobreza,sum,M24,2005-11-15,2023-10-29 01:53:30.563109,2,185900.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,74,335800.0,0.02
Total,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,1.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,82,485430.0,0.02
Total,sum,M24,2005-11-15,2023-10-29 01:53:30.563109,2,2012900.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,90,308450.0,0.02
gap_indigencia,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,857420.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,2,477390.0,0.02
gap_indigencia,median,M24,2005-11-15,2023-10-29 01:53:30.563109,2,477990.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,10,234475.0,0.02
gap_pobreza,mean,M24,2005-11-15,2023-10-29 01:53:30.563109,2,637340.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,18,204720.0,0.02
gap_pobreza,median,M24,2005-11-15,2023-10-29 01:53:30.563109,2,338690.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,26,416350.0,0.02
CBA,mean,M24,2006-02-15,2023-10-29 01:57:11.767447,2,198200.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,34,176530.0,0.02
CBA,median,M24,2006-02-15,2023-10-29 01:57:11.767447,2,101410.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,42,311700.0,0.02
CBT,mean,M24,2006-02-15,2023-10-29 01:57:11.767447,2,474370.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,50,267050.0,0.02
CBT,median,M24,2006-02-15,2023-10-29 01:57:11.767447,2,242720.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,58,375600.0,0.02
CB_EQUIV,mean,M24,2006-02-15,2023-10-29 01:57:11.767447,2,4.358,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,66,222010.0,0.02
CB_EQUIV,median,M24,2006-02-15,2023-10-29 01:57:11.767447,2,2.23,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,74,256360.0,0.02
Indigencia,mean,M24,2006-02-15,2023-10-29 01:57:11.767447,2,0.0215,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,82,302440.0,0.02
Indigencia,sum,M24,2006-02-15,2023-10-29 01:57:11.767447,2,43700.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:10:10.408126,90,241010.0,0.02
P47T_hogar,mean,M24,2006-02-15,2023-10-29 01:57:11.767447,2,1682650.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,2,426470.0,0.02
P47T_hogar,median,M24,2006-02-15,2023-10-29 01:57:11.767447,2,709720.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,10,320820.0,0.02
P47T_hogar,q10,M24,2006-02-15,2023-10-29 01:57:11.767447,2,234200.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,18,358600.0,0.02
P47T_hogar,q25,M24,2006-02-15,2023-10-29 01:57:11.767447,2,399090.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,26,496980.0,0.02
P47T_hogar,q75,M24,2006-02-15,2023-10-29 01:57:11.767447,2,1147140.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,34,339030.0,0.02
P47T_hogar,q90,M24,2006-02-15,2023-10-29 01:57:11.767447,2,1836640.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,42,306680.0,0.02
P47T_persona,mean,M24,2006-02-15,2023-10-29 01:57:11.767447,2,381900.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,50,432240.0,0.02
P47T_persona,median,M24,2006-02-15,2023-10-29 01:57:11.767447,2,339680.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,58,426640.0,0.02
P47T_persona,q10,M24,2006-02-15,2023-10-29 01:57:11.767447,2,0.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,66,361690.0,0.02
P47T_persona,q25,M24,2006-02-15,2023-10-29 01:57:11.767447,2,166350.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,74,346990.0,0.02
P47T_persona,q75,M24,2006-02-15,2023-10-29 01:57:11.767447,2,458220.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,82,370620.0,0.02
P47T_persona,q90,M24,2006-02-15,2023-10-29 01:57:11.767447,2,726250.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:10:10.408126,90,322040.0,0.02
Pobreza,mean,M24,2006-02-15,2023-10-29 01:57:11.767447,2,0.0768,0.02
