observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
P47T_hogar,q25,Hi,2023-02-15,2023-10-29 13:17:19.059700,93,0.0,0.02
Total,sum,Hi,2005-02-15,2023-10-29 01:45:38.933928,0,735800.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,2,67750.0,0.02
gap_indigencia,mean,Hi,2005-02-15,2023-10-29 01:45:38.933928,0,-77210.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,4,72540.0,0.02
gap_indigencia,median,Hi,2005-02-15,2023-10-29 01:45:38.933928,0,-64660.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,6,85300.0,0.02
gap_pobreza,mean,Hi,2005-02-15,2023-10-29 01:45:38.933928,0,-267460.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,8,85300.0,0.02
gap_pobreza,median,Hi,2005-02-15,2023-10-29 01:45:38.933928,0,-240965.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,10,94540.0,0.02
CBA,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,146980.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,13,87290.0,0.02
CBA,median,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,133400.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,15,87100.0,0.02
CBT,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,343880.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,18,93530.0,0.02
CBT,median,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,311640.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,20,0.0,0.02
CB_EQUIV,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,3.496,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,23,104950.0,0.02
CB_EQUIV,median,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,3.18,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,26,70940.0,0.02
Indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,1.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,29,92170.0,0.02
Indigencia,sum,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,778500.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,31,71020.0,0.02
P47T_hogar,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,70190.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,33,93530.0,0.02
P47T_hogar,median,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,59000.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,36,66980.0,0.02
P47T_hogar,q10,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,0.0,0.02
P47T_hogar,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,91,55060.0,0.02
P47T_hogar,q25,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,0.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,0,155240.0,0.02
P47T_hogar,q75,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,107390.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,3,102560.0,0.02
P47T_hogar,q90,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,161280.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,5,142450.0,0.02
Pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,1.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,7,139260.0,0.02
Pobreza,sum,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,778500.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,9,117760.0,0.02
Total,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,1.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,12,154300.0,0.02
Total,sum,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,778500.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,14,155240.0,0.02
gap_indigencia,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,-76790.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,108990.0,0.02
gap_indigencia,median,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,-63945.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,19,132610.0,0.02
gap_pobreza,mean,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,-273690.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,22,164950.0,0.02
gap_pobreza,median,Hi,2005-05-15,2023-10-29 01:48:25.585075,0,-247550.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,25,154790.0,0.02
CBA,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,146180.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,27,162560.0,0.02
CBA,median,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,133860.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,30,150320.0,0.02
CBT,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,341810.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,32,102560.0,0.02
CBT,median,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,312720.0,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,34,137270.0,0.02
CB_EQUIV,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,3.476,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,38,147460.0,0.02
CB_EQUIV,median,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,3.18,0.02
P47T_hogar,q75,Hi,2023-02-15,2023-10-29 13:17:19.059700,93,138360.0,0.02
Indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,1.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,2,185180.0,0.02
Indigencia,sum,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,689750.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,4,211030.0,0.02
P47T_hogar,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,69920.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,6,224570.0,0.02
P47T_hogar,median,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,60380.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,8,186340.0,0.02
P47T_hogar,q10,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,0.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,10,209430.0,0.02
P47T_hogar,q25,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,0.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,13,232170.0,0.02
P47T_hogar,q75,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,107390.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,15,201580.0,0.02
P47T_hogar,q90,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,158230.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,18,219370.0,0.02
Pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,1.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,20,131970.0,0.02
Pobreza,sum,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,689750.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,23,230730.0,0.02
Total,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,1.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,26,223450.0,0.02
Total,sum,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,689750.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,29,211740.0,0.02
gap_indigencia,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,-76260.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,31,176520.0,0.02
gap_indigencia,median,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,-63870.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,33,216670.0,0.02
gap_pobreza,mean,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,-271890.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,36,207240.0,0.02
gap_pobreza,median,Hi,2005-08-15,2023-10-29 01:51:39.795669,0,-245860.0,0.02
P47T_hogar,q90,Hi,2023-02-15,2023-10-29 13:17:19.059700,91,242040.0,0.02
CBA,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,145230.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,0,3.648,0.02
CBA,median,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,132050.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,3,2.705,0.02
CBT,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,338880.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,5,3.389,0.02
CBT,median,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,308270.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,7,3.425,0.02
CB_EQUIV,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,3.466,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,9,2.848,0.02
CB_EQUIV,median,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,3.15,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,12,3.598,0.02
Indigencia,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,1.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,14,3.508,0.02
Indigencia,sum,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,677550.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,2.951,0.02
P47T_hogar,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,69790.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,19,3.478,0.02
P47T_hogar,median,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,55060.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,22,3.745,0.02
P47T_hogar,q10,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,0.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,25,3.556,0.02
P47T_hogar,q25,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,0.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,27,3.66,0.02
P47T_hogar,q75,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,105060.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,30,3.084,0.02
P47T_hogar,q90,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,159210.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,32,2.505,0.02
Pobreza,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,1.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,34,3.178,0.02
Pobreza,sum,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,677550.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,38,3.432,0.02
Total,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,1.0,0.02
CB_EQUIV,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,93,2.914,0.02
Total,sum,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,677550.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,2,2.54,0.02
gap_indigencia,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,-75450.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,4,2.92,0.02
gap_indigencia,median,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,-61980.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,6,2.92,0.02
gap_pobreza,mean,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,-269100.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,8,2.95,0.02
gap_pobreza,median,Hi,2005-11-15,2023-10-29 01:55:07.893819,0,-243040.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,10,3.18,0.02
CBA,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,144360.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,13,3.02,0.02
CBA,median,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,131600.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,15,3.485,0.02
CBT,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,336380.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,18,3.3099999999999996,0.02
CBT,median,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,307330.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,20,2.33,0.02
CB_EQUIV,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,3.443,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,23,3.58,0.02
CB_EQUIV,median,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,3.13,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,26,2.84,0.02
Indigencia,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,1.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,29,3.46,0.02
Indigencia,sum,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,601150.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,31,2.785,0.02
P47T_hogar,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,65580.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,33,3.15,0.02
P47T_hogar,median,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,51380.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,36,2.8099999999999996,0.02
P47T_hogar,q10,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,0.0,0.02
CB_EQUIV,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,91,2.76,0.02
P47T_hogar,q25,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,0.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,0,170810.0,0.02
P47T_hogar,q75,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,109900.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,3,135080.0,0.02
P47T_hogar,q90,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,155240.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,5,169280.0,0.02
Pobreza,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,1.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,7,154740.0,0.02
Pobreza,sum,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,601150.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,9,149680.0,0.02
Total,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,1.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,12,162590.0,0.02
Total,sum,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,601150.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,14,175220.0,0.02
gap_indigencia,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,-78780.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,155070.0,0.02
gap_indigencia,median,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,-68360.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,19,151730.0,0.02
gap_pobreza,mean,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,-270790.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,22,163400.0,0.02
gap_pobreza,median,Hi,2006-02-15,2023-10-29 01:59:01.206812,0,-246710.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,25,160280.0,0.02
CBA,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,145090.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,27,164970.0,0.02
CBA,median,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,132760.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,30,154030.0,0.02
CBT,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,337680.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,32,126050.0,0.02
CBT,median,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,309635.0,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,34,158750.0,0.02
CB_EQUIV,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,3.468,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,38,171410.0,0.02
CB_EQUIV,median,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,3.16,0.02
CBA,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,93,151850.0,0.02
Indigencia,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,1.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,2,126860.0,0.02
Indigencia,sum,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,571400.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,4,145840.0,0.02
P47T_hogar,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,66710.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,6,145840.0,0.02
P47T_hogar,median,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,46860.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,8,133295.0,0.02
P47T_hogar,q10,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,0.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,10,143340.0,0.02
P47T_hogar,q25,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,0.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,13,150830.0,0.02
P47T_hogar,q75,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,109900.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,15,157470.0,0.02
P47T_hogar,q90,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,157810.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,18,144420.0,0.02
Pobreza,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,1.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,20,122440.0,0.02
Pobreza,sum,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,571400.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,23,156200.0,0.02
Total,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,1.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,26,128010.0,0.02
Total,sum,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,571400.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,29,150960.0,0.02
gap_indigencia,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,-78380.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,31,146350.0,0.02
gap_indigencia,median,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,-67650.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,33,158500.0,0.02
gap_pobreza,mean,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,-270970.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,36,140350.0,0.02
gap_pobreza,median,Hi,2006-05-15,2023-10-29 02:02:31.867747,0,-247695.0,0.02
CBA,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,91,145040.0,0.02
CBA,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,144270.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,0,-65110.0,0.02
CBA,median,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,131600.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,3,-73290.0,0.02
CBT,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,336030.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,5,-73900.0,0.02
CBT,median,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,305700.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,7,-56800.0,0.02
CB_EQUIV,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,3.446,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,9,-73620.0,0.02
CB_EQUIV,median,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,3.15,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,12,-60120.0,0.02
Indigencia,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,1.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,14,-62370.0,0.02
Indigencia,sum,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,542550.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,17,-79880.0,0.02
P47T_hogar,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,65790.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,19,-58640.0,0.02
P47T_hogar,median,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,47950.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,22,-47840.0,0.02
P47T_hogar,q10,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,0.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,25,-53120.0,0.02
P47T_hogar,q25,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,0.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,27,-53850.0,0.02
P47T_hogar,q75,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,115080.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,30,-64480.0,0.02
P47T_hogar,q90,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,159210.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,32,-63780.0,0.02
Pobreza,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,1.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,34,-66020.0,0.02
Pobreza,sum,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,542550.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,38,-70780.0,0.02
Total,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,1.0,0.02
gap_indigencia,mean,Hi,2023-02-15,2023-10-29 13:17:19.059700,93,-70900.0,0.02
Total,sum,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,542550.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,2,-50940.0,0.02
gap_indigencia,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,-78470.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,4,-53165.0,0.02
gap_indigencia,median,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,-67190.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,6,-59030.0,0.02
gap_pobreza,mean,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,-270240.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,8,-46020.0,0.02
gap_pobreza,median,Hi,2006-08-15,2023-10-29 02:06:13.712129,0,-245860.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,10,-43590.0,0.02
CBA,mean,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,145470.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,13,-53580.0,0.02
CBA,median,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,133150.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,15,-59190.0,0.02
CBT,mean,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,339060.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,18,-41280.0,0.02
CBT,median,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,310560.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,20,-90910.0,0.02
CB_EQUIV,mean,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,3.484,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,23,-39390.0,0.02
CB_EQUIV,median,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,3.175,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,26,-37630.0,0.02
Indigencia,mean,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,1.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,29,-51910.0,0.02
Indigencia,sum,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,521900.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,31,-59380.0,0.02
P47T_hogar,mean,Hi,2006-11-15,2023-10-29 02:10:13.363222,0,69090.0,0.02
gap_indigencia,median,Hi,2023-02-15,2023-10-29 13:17:19.059700,33,-54770.0,0.02
