observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,13,405830.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:39.911655,0,106360.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,15,290330.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:39.911655,0,277240.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,18,333220.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:39.911655,0,253410.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,20,515460.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:39.911655,0,2.689,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,23,348380.0,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:39.911655,0,2.46,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,26,351860.0,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:39.911655,0,0.1874,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,29,348610.0,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:39.911655,0,778500.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,31,551730.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:39.911655,0,327600.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,33,382680.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:39.911655,0,251800.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,36,381130.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:39.911655,0,55060.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:16.579203,91,453110.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:39.911655,0,126180.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,0,506520.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:39.911655,0,429080.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,3,624570.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:39.911655,0,648780.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,5,586730.0,0.02
Pobreza,mean,H,2005-05-15,2023-10-29 01:47:39.911655,0,0.463,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,7,484060.0,0.02
Pobreza,sum,H,2005-05-15,2023-10-29 01:47:39.911655,0,1923500.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,9,900000.0,0.02
Total,mean,H,2005-05-15,2023-10-29 01:47:39.911655,0,1.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,12,510270.0,0.02
Total,sum,H,2005-05-15,2023-10-29 01:47:39.911655,0,4154550.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,14,535160.0,0.02
gap_indigencia,mean,H,2005-05-15,2023-10-29 01:47:39.911655,0,211460.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,17,722590.0,0.02
gap_indigencia,median,H,2005-05-15,2023-10-29 01:47:39.911655,0,141580.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,19,528020.0,0.02
gap_pobreza,mean,H,2005-05-15,2023-10-29 01:47:39.911655,0,50350.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,22,525220.0,0.02
gap_pobreza,median,H,2005-05-15,2023-10-29 01:47:39.911655,0,17920.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,25,494480.0,0.02
CBA,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,116140.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,27,535170.0,0.02
CBA,median,H,2005-08-15,2023-10-29 01:50:45.647020,0,106360.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,30,639920.0,0.02
CBT,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,277240.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,32,729680.0,0.02
CBT,median,H,2005-08-15,2023-10-29 01:50:45.647020,0,253410.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,34,597340.0,0.02
CB_EQUIV,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,2.689,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,38,577960.0,0.02
CB_EQUIV,median,H,2005-08-15,2023-10-29 01:50:45.647020,0,2.46,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:16.579203,93,664460.0,0.02
Indigencia,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,0.166,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,2,842810.0,0.02
Indigencia,sum,H,2005-08-15,2023-10-29 01:50:45.647020,0,689750.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,4,862730.0,0.02
P47T_hogar,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,407480.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,6,877930.0,0.02
P47T_hogar,median,H,2005-08-15,2023-10-29 01:50:45.647020,0,290450.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,8,662430.0,0.02
P47T_hogar,q10,H,2005-08-15,2023-10-29 01:50:45.647020,0,61780.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,10,762840.0,0.02
P47T_hogar,q25,H,2005-08-15,2023-10-29 01:50:45.647020,0,144880.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,13,835890.0,0.02
P47T_hogar,q75,H,2005-08-15,2023-10-29 01:50:45.647020,0,512820.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,15,641610.0,0.02
P47T_hogar,q90,H,2005-08-15,2023-10-29 01:50:45.647020,0,778200.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,18,672670.0,0.02
Pobreza,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,0.4079,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,20,1027300.0,0.02
Pobreza,sum,H,2005-08-15,2023-10-29 01:50:45.647020,0,1694600.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,23,761470.0,0.02
Total,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,1.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,26,676900.0,0.02
Total,sum,H,2005-08-15,2023-10-29 01:50:45.647020,0,4154550.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,29,754030.0,0.02
gap_indigencia,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,291350.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,31,1090900.0,0.02
gap_indigencia,median,H,2005-08-15,2023-10-29 01:50:45.647020,0,183360.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,33,816520.0,0.02
gap_pobreza,mean,H,2005-08-15,2023-10-29 01:50:45.647020,0,130240.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,36,820120.0,0.02
gap_pobreza,median,H,2005-08-15,2023-10-29 01:50:45.647020,0,54100.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:16.579203,91,940850.0,0.02
CBA,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,116140.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,0,2.71,0.02
CBA,median,H,2005-11-15,2023-10-29 01:54:10.488830,0,106360.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,3,2.289,0.02
CBT,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,277240.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,5,2.512,0.02
CBT,median,H,2005-11-15,2023-10-29 01:54:10.488830,0,253410.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,7,2.775,0.02
CB_EQUIV,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,2.689,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,9,2.58,0.02
CB_EQUIV,median,H,2005-11-15,2023-10-29 01:54:10.488830,0,2.46,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,12,2.92,0.02
Indigencia,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,0.1631,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,14,2.728,0.02
Indigencia,sum,H,2005-11-15,2023-10-29 01:54:10.488830,0,677550.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,17,2.565,0.02
P47T_hogar,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,352730.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,19,3.03,0.02
P47T_hogar,median,H,2005-11-15,2023-10-29 01:54:10.488830,0,271570.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,22,2.949,0.02
P47T_hogar,q10,H,2005-11-15,2023-10-29 01:54:10.488830,0,62250.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,25,3.0,0.02
P47T_hogar,q25,H,2005-11-15,2023-10-29 01:54:10.488830,0,135210.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,27,2.935,0.02
P47T_hogar,q75,H,2005-11-15,2023-10-29 01:54:10.488830,0,474020.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,30,2.455,0.02
P47T_hogar,q90,H,2005-11-15,2023-10-29 01:54:10.488830,0,709720.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,32,2.056,0.02
Pobreza,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,0.4164,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,34,2.357,0.02
Pobreza,sum,H,2005-11-15,2023-10-29 01:54:10.488830,0,1730100.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,38,2.617,0.02
Total,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,1.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:16.579203,93,2.414,0.02
Total,sum,H,2005-11-15,2023-10-29 01:54:10.488830,0,4154550.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,2,2.14,0.02
gap_indigencia,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,236600.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,4,2.29,0.02
gap_indigencia,median,H,2005-11-15,2023-10-29 01:54:10.488830,0,165620.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,6,2.35,0.02
gap_pobreza,mean,H,2005-11-15,2023-10-29 01:54:10.488830,0,75490.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,8,2.63,0.02
gap_pobreza,median,H,2005-11-15,2023-10-29 01:54:10.488830,0,42260.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,10,2.54,0.02
CBA,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,116810.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,13,2.36,0.02
CBA,median,H,2006-02-15,2023-10-29 01:57:56.768976,0,106810.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,15,2.67,0.02
CBT,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,278900.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,18,2.825,0.02
CBT,median,H,2006-02-15,2023-10-29 01:57:56.768976,0,254500.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,20,2.435,0.02
CB_EQUIV,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,2.704,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,23,2.8,0.02
CB_EQUIV,median,H,2006-02-15,2023-10-29 01:57:56.768976,0,2.47,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,26,2.5,0.02
Indigencia,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,0.143,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,29,2.85,0.02
Indigencia,sum,H,2006-02-15,2023-10-29 01:57:56.768976,0,601150.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,31,2.44,0.02
P47T_hogar,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,419960.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,33,2.52,0.02
P47T_hogar,median,H,2006-02-15,2023-10-29 01:57:56.768976,0,313680.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,36,2.225,0.02
P47T_hogar,q10,H,2006-02-15,2023-10-29 01:57:56.768976,0,72600.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:16.579203,91,2.36,0.02
P47T_hogar,q25,H,2006-02-15,2023-10-29 01:57:56.768976,0,151980.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,0,129860.0,0.02
P47T_hogar,q75,H,2006-02-15,2023-10-29 01:57:56.768976,0,550910.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,3,114340.0,0.02
P47T_hogar,q90,H,2006-02-15,2023-10-29 01:57:56.768976,0,857320.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,5,125450.0,0.02
Pobreza,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,0.3647,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,7,125380.0,0.02
Pobreza,sum,H,2006-02-15,2023-10-29 01:57:56.768976,0,1533500.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,9,135570.0,0.02
Total,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,1.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,12,131950.0,0.02
Total,sum,H,2006-02-15,2023-10-29 01:57:56.768976,0,4205000.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,14,136270.0,0.02
gap_indigencia,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,303150.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,17,134780.0,0.02
gap_indigencia,median,H,2006-02-15,2023-10-29 01:57:56.768976,0,204510.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,19,132200.0,0.02
gap_pobreza,mean,H,2006-02-15,2023-10-29 01:57:56.768976,0,141050.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,22,128690.0,0.02
gap_pobreza,median,H,2006-02-15,2023-10-29 01:57:56.768976,0,72630.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,25,135220.0,0.02
CBA,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,116810.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,27,132290.0,0.02
CBA,median,H,2006-05-15,2023-10-29 02:01:35.225677,0,106810.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,30,122590.0,0.02
CBT,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,278900.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,32,103430.0,0.02
CBT,median,H,2006-05-15,2023-10-29 02:01:35.225677,0,254500.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,34,117720.0,0.02
CB_EQUIV,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,2.704,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,38,130690.0,0.02
CB_EQUIV,median,H,2006-05-15,2023-10-29 02:01:35.225677,0,2.47,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:16.579203,93,125210.0,0.02
Indigencia,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,0.1359,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,2,106880.0,0.02
Indigencia,sum,H,2006-05-15,2023-10-29 02:01:35.225677,0,571400.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,4,114370.0,0.02
P47T_hogar,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,386000.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,6,117370.0,0.02
P47T_hogar,median,H,2006-05-15,2023-10-29 02:01:35.225677,0,296460.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,8,118840.0,0.02
P47T_hogar,q10,H,2006-05-15,2023-10-29 02:01:35.225677,0,83360.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,10,114490.0,0.02
P47T_hogar,q25,H,2006-05-15,2023-10-29 02:01:35.225677,0,158860.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,13,117870.0,0.02
P47T_hogar,q75,H,2006-05-15,2023-10-29 02:01:35.225677,0,514140.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,15,120640.0,0.02
P47T_hogar,q90,H,2006-05-15,2023-10-29 02:01:35.225677,0,755910.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,18,123260.0,0.02
Pobreza,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,0.3682,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,20,127960.0,0.02
Pobreza,sum,H,2006-05-15,2023-10-29 02:01:35.225677,0,1548150.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,23,122170.0,0.02
Total,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,1.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,26,112690.0,0.02
Total,sum,H,2006-05-15,2023-10-29 02:01:35.225677,0,4205000.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,29,124350.0,0.02
gap_indigencia,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,269190.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,31,128220.0,0.02
gap_indigencia,median,H,2006-05-15,2023-10-29 02:01:35.225677,0,194970.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,33,126800.0,0.02
gap_pobreza,mean,H,2006-05-15,2023-10-29 02:01:35.225677,0,107100.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,36,111130.0,0.02
gap_pobreza,median,H,2006-05-15,2023-10-29 02:01:35.225677,0,67480.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:16.579203,91,124020.0,0.02
CBA,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,116810.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,0,261880.0,0.02
CBA,median,H,2006-08-15,2023-10-29 02:05:11.258314,0,106810.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,3,367390.0,0.02
CBT,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,278900.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,5,317100.0,0.02
CBT,median,H,2006-08-15,2023-10-29 02:05:11.258314,0,254500.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,7,245190.0,0.02
CB_EQUIV,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,2.704,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,9,541210.0,0.02
CB_EQUIV,median,H,2006-08-15,2023-10-29 02:05:11.258314,0,2.47,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,12,255610.0,0.02
Indigencia,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,0.129,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,14,258150.0,0.02
Indigencia,sum,H,2006-08-15,2023-10-29 02:05:11.258314,0,542550.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,17,410290.0,0.02
P47T_hogar,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,445510.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,19,276530.0,0.02
P47T_hogar,median,H,2006-08-15,2023-10-29 02:05:11.258314,0,347590.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,22,277900.0,0.02
P47T_hogar,q10,H,2006-08-15,2023-10-29 02:05:11.258314,0,81460.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,25,239340.0,0.02
P47T_hogar,q25,H,2006-08-15,2023-10-29 02:05:11.258314,0,170230.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,27,286210.0,0.02
P47T_hogar,q75,H,2006-08-15,2023-10-29 02:05:11.258314,0,606540.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,30,370380.0,0.02
P47T_hogar,q90,H,2006-08-15,2023-10-29 02:05:11.258314,0,891950.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,32,491690.0,0.02
Pobreza,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,0.3313,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,34,349600.0,0.02
Pobreza,sum,H,2006-08-15,2023-10-29 02:05:11.258314,0,1393250.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,38,322200.0,0.02
Total,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,1.0,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:16.579203,93,391410.0,0.02
Total,sum,H,2006-08-15,2023-10-29 02:05:11.258314,0,4205000.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,2,293980.0,0.02
gap_indigencia,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,328700.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,4,265550.0,0.02
gap_indigencia,median,H,2006-08-15,2023-10-29 02:05:11.258314,0,239180.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,6,294460.0,0.02
gap_pobreza,mean,H,2006-08-15,2023-10-29 02:05:11.258314,0,166610.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,8,169875.0,0.02
gap_pobreza,median,H,2006-08-15,2023-10-29 02:05:11.258314,0,101940.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,10,254690.0,0.02
CBA,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,116810.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,13,271560.0,0.02
CBA,median,H,2006-11-15,2023-10-29 02:09:05.005381,0,106810.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,15,165210.0,0.02
CBT,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,278900.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,18,199225.0,0.02
CBT,median,H,2006-11-15,2023-10-29 02:09:05.005381,0,254500.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,20,375090.0,0.02
CB_EQUIV,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,2.704,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,23,213780.0,0.02
CB_EQUIV,median,H,2006-11-15,2023-10-29 02:09:05.005381,0,2.47,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,26,229940.0,0.02
Indigencia,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,0.1241,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,29,225380.0,0.02
Indigencia,sum,H,2006-11-15,2023-10-29 02:09:05.005381,0,521900.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,31,419690.0,0.02
P47T_hogar,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,404340.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,33,247250.0,0.02
P47T_hogar,median,H,2006-11-15,2023-10-29 02:09:05.005381,0,317000.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,36,265125.0,0.02
P47T_hogar,q10,H,2006-11-15,2023-10-29 02:09:05.005381,0,87290.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:16.579203,91,331610.0,0.02
P47T_hogar,q25,H,2006-11-15,2023-10-29 02:09:05.005381,0,178250.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,0,287450.0,0.02
P47T_hogar,q75,H,2006-11-15,2023-10-29 02:09:05.005381,0,541580.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,3,253010.0,0.02
P47T_hogar,q90,H,2006-11-15,2023-10-29 02:09:05.005381,0,772360.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,5,277590.0,0.02
Pobreza,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,0.3459,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,7,259860.0,0.02
Pobreza,sum,H,2006-11-15,2023-10-29 02:09:05.005381,0,1454450.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,9,341070.0,0.02
Total,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,1.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,12,273490.0,0.02
Total,sum,H,2006-11-15,2023-10-29 02:09:05.005381,0,4205000.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,14,301530.0,0.02
gap_indigencia,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,287530.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,17,339090.0,0.02
gap_indigencia,median,H,2006-11-15,2023-10-29 02:09:05.005381,0,212070.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,19,271800.0,0.02
gap_pobreza,mean,H,2006-11-15,2023-10-29 02:09:05.005381,0,125440.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,22,264590.0,0.02
gap_pobreza,median,H,2006-11-15,2023-10-29 02:09:05.005381,0,85160.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:16.579203,25,319030.0,0.02
CBA,mean,H,2007-02-15,2023-10-29 02:13:07.863289,0,116080.0,0.02
