observable,sintetico,base,Q,timestamp,P0910,valor,frac
P47T_hogar,q10,M24,2004-11-15,2023-10-29 01:43:06.690219,2,53810.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,2,517500.0,0.02
P47T_hogar,q25,M24,2004-11-15,2023-10-29 01:43:06.690219,2,104950.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,20,451660.0,0.02
P47T_hogar,q75,M24,2004-11-15,2023-10-29 01:43:06.690219,2,372450.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,30,1315420.0,0.02
P47T_hogar,q90,M24,2004-11-15,2023-10-29 01:43:06.690219,2,653890.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,40,387800.0,0.02
P47T_persona,mean,M24,2004-11-15,2023-10-29 01:43:06.690219,2,95220.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,60,201240.0,0.02
P47T_persona,median,M24,2004-11-15,2023-10-29 01:43:06.690219,2,77790.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,70,304880.0,0.02
P47T_persona,q10,M24,2004-11-15,2023-10-29 01:43:06.690219,2,0.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,80,166480.0,0.02
P47T_persona,q25,M24,2004-11-15,2023-10-29 01:43:06.690219,2,30240.0,0.02
CBA,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,92,219120.0,0.02
P47T_persona,q75,M24,2004-11-15,2023-10-29 01:43:06.690219,2,115080.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:12:53.136238,12,141865.0,0.02
P47T_persona,q90,M24,2004-11-15,2023-10-29 01:43:06.690219,2,200000.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:12:53.136238,21,144410.0,0.02
Pobreza,mean,M24,2004-11-15,2023-10-29 01:43:06.690219,2,0.5904,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:12:53.136238,31,153050.0,0.02
Pobreza,sum,M24,2004-11-15,2023-10-29 01:43:06.690219,2,279500.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:12:53.136238,41,138850.0,0.02
Total,mean,M24,2004-11-15,2023-10-29 01:43:06.690219,2,1.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:12:53.136238,61,127300.0,0.02
Total,sum,M24,2004-11-15,2023-10-29 01:43:06.690219,2,473400.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:12:53.136238,71,121870.0,0.02
gap_indigencia,mean,M24,2004-11-15,2023-10-29 01:43:06.690219,2,393190.0,0.02
CBA,median,M24,2023-02-15,2023-10-29 13:12:53.136238,81,116740.0,0.02
gap_indigencia,median,M24,2004-11-15,2023-10-29 01:43:06.690219,2,80970.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,2,1879080.0,0.02
gap_pobreza,mean,M24,2004-11-15,2023-10-29 01:43:06.690219,2,122150.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,20,1530070.0,0.02
gap_pobreza,median,M24,2004-11-15,2023-10-29 01:43:06.690219,2,-39290.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,30,4889200.0,0.02
CBA,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,178580.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,40,1266440.0,0.02
CBA,median,M24,2005-02-15,2023-10-29 01:44:58.585628,2,118530.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,60,688610.0,0.02
CBT,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,423340.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,70,1253330.0,0.02
CBT,median,M24,2005-02-15,2023-10-29 01:44:58.585628,2,283600.0,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,80,991810.0,0.02
CB_EQUIV,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,4.112,0.02
gap_indigencia,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,92,964420.0,0.02
CB_EQUIV,median,M24,2005-02-15,2023-10-29 01:44:58.585628,2,2.76,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:12:53.136238,12,207460.0,0.02
Indigencia,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,0.2517,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:12:53.136238,21,232500.0,0.02
Indigencia,sum,M24,2005-02-15,2023-10-29 01:44:58.585628,2,119950.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:12:53.136238,31,152015.0,0.02
P47T_hogar,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,503280.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:12:53.136238,41,333270.0,0.02
P47T_hogar,median,M24,2005-02-15,2023-10-29 01:44:58.585628,2,224410.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:12:53.136238,61,447420.0,0.02
P47T_hogar,q10,M24,2005-02-15,2023-10-29 01:44:58.585628,2,49070.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:12:53.136238,71,590150.0,0.02
P47T_hogar,q25,M24,2005-02-15,2023-10-29 01:44:58.585628,2,111520.0,0.02
gap_indigencia,median,M24,2023-02-15,2023-10-29 13:12:53.136238,81,718165.0,0.02
P47T_hogar,q75,M24,2005-02-15,2023-10-29 01:44:58.585628,2,408010.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,2,1143440.0,0.02
P47T_hogar,q90,M24,2005-02-15,2023-10-29 01:44:58.585628,2,677890.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,20,997510.0,0.02
P47T_persona,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,95430.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,30,2912350.0,0.02
P47T_persona,median,M24,2005-02-15,2023-10-29 01:44:58.585628,2,74290.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,40,859440.0,0.02
P47T_persona,q10,M24,2005-02-15,2023-10-29 01:44:58.585628,2,0.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,60,445740.0,0.02
P47T_persona,q25,M24,2005-02-15,2023-10-29 01:44:58.585628,2,19520.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,70,676100.0,0.02
P47T_persona,q75,M24,2005-02-15,2023-10-29 01:44:58.585628,2,141580.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,80,370430.0,0.02
P47T_persona,q90,M24,2005-02-15,2023-10-29 01:44:58.585628,2,214310.0,0.02
CBT,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,92,485140.0,0.02
Pobreza,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,0.5578,0.02
CBT,median,M24,2023-02-15,2023-10-29 13:12:53.136238,12,306790.0,0.02
Pobreza,sum,M24,2005-02-15,2023-10-29 01:44:58.585628,2,265800.0,0.02
CBT,median,M24,2023-02-15,2023-10-29 13:12:53.136238,21,318290.0,0.02
Total,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,1.0,0.02
CBT,median,M24,2023-02-15,2023-10-29 13:12:53.136238,31,339835.0,0.02
Total,sum,M24,2005-02-15,2023-10-29 01:44:58.585628,2,476550.0,0.02
CBT,median,M24,2023-02-15,2023-10-29 13:12:53.136238,41,307230.0,0.02
gap_indigencia,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,324700.0,0.02
CBT,median,M24,2023-02-15,2023-10-29 13:12:53.136238,61,282080.0,0.02
gap_indigencia,median,M24,2005-02-15,2023-10-29 01:44:58.585628,2,105120.0,0.02
CBT,median,M24,2023-02-15,2023-10-29 13:12:53.136238,71,270760.0,0.02
gap_pobreza,mean,M24,2005-02-15,2023-10-29 01:44:58.585628,2,79940.0,0.02
CBT,median,M24,2023-02-15,2023-10-29 13:12:53.136238,81,259370.0,0.02
gap_pobreza,median,M24,2005-02-15,2023-10-29 01:44:58.585628,2,-30190.0,0.02
gap_pobreza,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,2,1253130.0,0.02
CBA,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,178580.0,0.02
gap_pobreza,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,20,984220.0,0.02
CBA,median,M24,2005-05-15,2023-10-29 01:47:32.772309,2,118530.0,0.02
gap_pobreza,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,30,3292260.0,0.02
CBT,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,423340.0,0.02
gap_pobreza,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,40,794800.0,0.02
CBT,median,M24,2005-05-15,2023-10-29 01:47:32.772309,2,283600.0,0.02
gap_pobreza,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,60,444110.0,0.02
CB_EQUIV,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,4.112,0.02
gap_pobreza,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,70,882100.0,0.02
CB_EQUIV,median,M24,2005-05-15,2023-10-29 01:47:32.772309,2,2.76,0.02
gap_pobreza,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,80,787850.0,0.02
Indigencia,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,0.2507,0.02
gap_pobreza,mean,M24,2023-02-15,2023-10-29 13:12:53.136238,92,698400.0,0.02
Indigencia,sum,M24,2005-05-15,2023-10-29 01:47:32.772309,2,119450.0,0.02
gap_pobreza,median,M24,2023-02-15,2023-10-29 13:12:53.136238,12,75175.0,0.02
P47T_hogar,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,1110070.0,0.02
gap_pobreza,median,M24,2023-02-15,2023-10-29 13:12:53.136238,21,86590.0,0.02
P47T_hogar,median,M24,2005-05-15,2023-10-29 01:47:32.772309,2,204810.0,0.02
gap_pobreza,median,M24,2023-02-15,2023-10-29 13:12:53.136238,31,-33785.0,0.02
P47T_hogar,q10,M24,2005-05-15,2023-10-29 01:47:32.772309,2,55060.0,0.02
gap_pobreza,median,M24,2023-02-15,2023-10-29 13:12:53.136238,41,170200.0,0.02
P47T_hogar,q25,M24,2005-05-15,2023-10-29 01:47:32.772309,2,109900.0,0.02
gap_pobreza,median,M24,2023-02-15,2023-10-29 13:12:53.136238,61,284320.0,0.02
P47T_hogar,q75,M24,2005-05-15,2023-10-29 01:47:32.772309,2,359910.0,0.02
gap_pobreza,median,M24,2023-02-15,2023-10-29 13:12:53.136238,71,442070.0,0.02
P47T_hogar,q90,M24,2005-05-15,2023-10-29 01:47:32.772309,2,613830.0,0.02
gap_pobreza,median,M24,2023-02-15,2023-10-29 13:12:53.136238,81,567260.0,0.02
P47T_persona,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,118760.0,0.02
P47T_persona,median,M24,2005-05-15,2023-10-29 01:47:32.772309,2,72600.0,0.02
P47T_persona,q10,M24,2005-05-15,2023-10-29 01:47:32.772309,2,0.0,0.02
P47T_persona,q25,M24,2005-05-15,2023-10-29 01:47:32.772309,2,31670.0,0.02
P47T_persona,q75,M24,2005-05-15,2023-10-29 01:47:32.772309,2,126180.0,0.02
P47T_persona,q90,M24,2005-05-15,2023-10-29 01:47:32.772309,2,219300.0,0.02
Pobreza,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,0.588,0.02
Pobreza,sum,M24,2005-05-15,2023-10-29 01:47:32.772309,2,280200.0,0.02
Total,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,1.0,0.02
Total,sum,M24,2005-05-15,2023-10-29 01:47:32.772309,2,476550.0,0.02
gap_indigencia,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,931490.0,0.02
gap_indigencia,median,M24,2005-05-15,2023-10-29 01:47:32.772309,2,88440.0,0.02
gap_pobreza,mean,M24,2005-05-15,2023-10-29 01:47:32.772309,2,686730.0,0.02
gap_pobreza,median,M24,2005-05-15,2023-10-29 01:47:32.772309,2,-42000.0,0.02
CBA,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,178580.0,0.02
CBA,median,M24,2005-08-15,2023-10-29 01:50:38.404583,2,118530.0,0.02
CBT,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,423340.0,0.02
CBT,median,M24,2005-08-15,2023-10-29 01:50:38.404583,2,283600.0,0.02
CB_EQUIV,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,4.112,0.02
CB_EQUIV,median,M24,2005-08-15,2023-10-29 01:50:38.404583,2,2.76,0.02
Indigencia,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,0.2189,0.02
Indigencia,sum,M24,2005-08-15,2023-10-29 01:50:38.404583,2,104300.0,0.02
P47T_hogar,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,1343240.0,0.02
P47T_hogar,median,M24,2005-08-15,2023-10-29 01:50:38.404583,2,230700.0,0.02
P47T_hogar,q10,M24,2005-08-15,2023-10-29 01:50:38.404583,2,61780.0,0.02
P47T_hogar,q25,M24,2005-08-15,2023-10-29 01:50:38.404583,2,123310.0,0.02
P47T_hogar,q75,M24,2005-08-15,2023-10-29 01:50:38.404583,2,428050.0,0.02
P47T_hogar,q90,M24,2005-08-15,2023-10-29 01:50:38.404583,2,737060.0,0.02
P47T_persona,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,133440.0,0.02
P47T_persona,median,M24,2005-08-15,2023-10-29 01:50:38.404583,2,87290.0,0.02
P47T_persona,q10,M24,2005-08-15,2023-10-29 01:50:38.404583,2,0.0,0.02
P47T_persona,q25,M24,2005-08-15,2023-10-29 01:50:38.404583,2,30950.0,0.02
P47T_persona,q75,M24,2005-08-15,2023-10-29 01:50:38.404583,2,151710.0,0.02
P47T_persona,q90,M24,2005-08-15,2023-10-29 01:50:38.404583,2,246070.0,0.02
Pobreza,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,0.5251,0.02
Pobreza,sum,M24,2005-08-15,2023-10-29 01:50:38.404583,2,250250.0,0.02
Total,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,1.0,0.02
Total,sum,M24,2005-08-15,2023-10-29 01:50:38.404583,2,476550.0,0.02
gap_indigencia,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,1164660.0,0.02
gap_indigencia,median,M24,2005-08-15,2023-10-29 01:50:38.404583,2,114910.0,0.02
gap_pobreza,mean,M24,2005-08-15,2023-10-29 01:50:38.404583,2,919890.0,0.02
gap_pobreza,median,M24,2005-08-15,2023-10-29 01:50:38.404583,2,-13900.0,0.02
CBA,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,178580.0,0.02
CBA,median,M24,2005-11-15,2023-10-29 01:54:02.179762,2,118530.0,0.02
CBT,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,423340.0,0.02
CBT,median,M24,2005-11-15,2023-10-29 01:54:02.179762,2,283600.0,0.02
CB_EQUIV,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,4.112,0.02
CB_EQUIV,median,M24,2005-11-15,2023-10-29 01:54:02.179762,2,2.76,0.02
Indigencia,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,0.2209,0.02
Indigencia,sum,M24,2005-11-15,2023-10-29 01:54:02.179762,2,105250.0,0.02
P47T_hogar,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,457430.0,0.02
P47T_hogar,median,M24,2005-11-15,2023-10-29 01:54:02.179762,2,234070.0,0.02
P47T_hogar,q10,M24,2005-11-15,2023-10-29 01:54:02.179762,2,59000.0,0.02
P47T_hogar,q25,M24,2005-11-15,2023-10-29 01:54:02.179762,2,120500.0,0.02
P47T_hogar,q75,M24,2005-11-15,2023-10-29 01:54:02.179762,2,406180.0,0.02
P47T_hogar,q90,M24,2005-11-15,2023-10-29 01:54:02.179762,2,675200.0,0.02
P47T_persona,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,98670.0,0.02
P47T_persona,median,M24,2005-11-15,2023-10-29 01:54:02.179762,2,87290.0,0.02
P47T_persona,q10,M24,2005-11-15,2023-10-29 01:54:02.179762,2,0.0,0.02
P47T_persona,q25,M24,2005-11-15,2023-10-29 01:54:02.179762,2,29560.0,0.02
P47T_persona,q75,M24,2005-11-15,2023-10-29 01:54:02.179762,2,129120.0,0.02
P47T_persona,q90,M24,2005-11-15,2023-10-29 01:54:02.179762,2,209430.0,0.02
Pobreza,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,0.5394,0.02
Pobreza,sum,M24,2005-11-15,2023-10-29 01:54:02.179762,2,257050.0,0.02
Total,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,1.0,0.02
Total,sum,M24,2005-11-15,2023-10-29 01:54:02.179762,2,476550.0,0.02
gap_indigencia,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,278850.0,0.02
gap_indigencia,median,M24,2005-11-15,2023-10-29 01:54:02.179762,2,107720.0,0.02
gap_pobreza,mean,M24,2005-11-15,2023-10-29 01:54:02.179762,2,34080.0,0.02
gap_pobreza,median,M24,2005-11-15,2023-10-29 01:54:02.179762,2,-18510.0,0.02
CBA,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,331610.0,0.02
CBA,median,M24,2006-02-15,2023-10-29 01:57:47.957134,2,122500.0,0.02
CBT,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,789320.0,0.02
CBT,median,M24,2006-02-15,2023-10-29 01:57:47.957134,2,288865.0,0.02
CB_EQUIV,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,7.509,0.02
CB_EQUIV,median,M24,2006-02-15,2023-10-29 01:57:47.957134,2,2.79,0.02
Indigencia,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,0.1883,0.02
Indigencia,sum,M24,2006-02-15,2023-10-29 01:57:47.957134,2,90900.0,0.02
P47T_hogar,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,1539700.0,0.02
P47T_hogar,median,M24,2006-02-15,2023-10-29 01:57:47.957134,2,276090.0,0.02
P47T_hogar,q10,M24,2006-02-15,2023-10-29 01:57:47.957134,2,67750.0,0.02
P47T_hogar,q25,M24,2006-02-15,2023-10-29 01:57:47.957134,2,134070.0,0.02
P47T_hogar,q75,M24,2006-02-15,2023-10-29 01:57:47.957134,2,484330.0,0.02
P47T_hogar,q90,M24,2006-02-15,2023-10-29 01:57:47.957134,2,841150.0,0.02
P47T_persona,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,119830.0,0.02
P47T_persona,median,M24,2006-02-15,2023-10-29 01:57:47.957134,2,102560.0,0.02
P47T_persona,q10,M24,2006-02-15,2023-10-29 01:57:47.957134,2,0.0,0.02
P47T_persona,q25,M24,2006-02-15,2023-10-29 01:57:47.957134,2,31670.0,0.02
P47T_persona,q75,M24,2006-02-15,2023-10-29 01:57:47.957134,2,151710.0,0.02
P47T_persona,q90,M24,2006-02-15,2023-10-29 01:57:47.957134,2,269810.0,0.02
Pobreza,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,0.483,0.02
Pobreza,sum,M24,2006-02-15,2023-10-29 01:57:47.957134,2,233150.0,0.02
Total,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,1.0,0.02
Total,sum,M24,2006-02-15,2023-10-29 01:57:47.957134,2,482700.0,0.02
gap_indigencia,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,1208090.0,0.02
gap_indigencia,median,M24,2006-02-15,2023-10-29 01:57:47.957134,2,144800.0,0.02
gap_pobreza,mean,M24,2006-02-15,2023-10-29 01:57:47.957134,2,750370.0,0.02
gap_pobreza,median,M24,2006-02-15,2023-10-29 01:57:47.957134,2,9505.0,0.02
CBA,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,331610.0,0.02
CBA,median,M24,2006-05-15,2023-10-29 02:01:28.081655,2,122500.0,0.02
CBT,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,789320.0,0.02
CBT,median,M24,2006-05-15,2023-10-29 02:01:28.081655,2,288865.0,0.02
CB_EQUIV,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,7.509,0.02
CB_EQUIV,median,M24,2006-05-15,2023-10-29 02:01:28.081655,2,2.79,0.02
Indigencia,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,0.1793,0.02
Indigencia,sum,M24,2006-05-15,2023-10-29 02:01:28.081655,2,86550.0,0.02
P47T_hogar,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,1515020.0,0.02
P47T_hogar,median,M24,2006-05-15,2023-10-29 02:01:28.081655,2,272780.0,0.02
P47T_hogar,q10,M24,2006-05-15,2023-10-29 02:01:28.081655,2,72600.0,0.02
P47T_hogar,q25,M24,2006-05-15,2023-10-29 02:01:28.081655,2,141580.0,0.02
P47T_hogar,q75,M24,2006-05-15,2023-10-29 02:01:28.081655,2,473460.0,0.02
P47T_hogar,q90,M24,2006-05-15,2023-10-29 02:01:28.081655,2,782800.0,0.02
P47T_persona,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,123200.0,0.02
P47T_persona,median,M24,2006-05-15,2023-10-29 02:01:28.081655,2,102560.0,0.02
P47T_persona,q10,M24,2006-05-15,2023-10-29 02:01:28.081655,2,0.0,0.02
P47T_persona,q25,M24,2006-05-15,2023-10-29 02:01:28.081655,2,28220.0,0.02
P47T_persona,q75,M24,2006-05-15,2023-10-29 02:01:28.081655,2,166350.0,0.02
P47T_persona,q90,M24,2006-05-15,2023-10-29 02:01:28.081655,2,263670.0,0.02
Pobreza,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,0.4685,0.02
Pobreza,sum,M24,2006-05-15,2023-10-29 02:01:28.081655,2,226150.0,0.02
Total,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,1.0,0.02
Total,sum,M24,2006-05-15,2023-10-29 02:01:28.081655,2,482700.0,0.02
gap_indigencia,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,1183410.0,0.02
gap_indigencia,median,M24,2006-05-15,2023-10-29 02:01:28.081655,2,150800.0,0.02
gap_pobreza,mean,M24,2006-05-15,2023-10-29 02:01:28.081655,2,725700.0,0.02
gap_pobreza,median,M24,2006-05-15,2023-10-29 02:01:28.081655,2,16895.0,0.02
CBA,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,331610.0,0.02
CBA,median,M24,2006-08-15,2023-10-29 02:05:01.126048,2,122500.0,0.02
CBT,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,789320.0,0.02
CBT,median,M24,2006-08-15,2023-10-29 02:05:01.126048,2,288865.0,0.02
CB_EQUIV,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,7.509,0.02
CB_EQUIV,median,M24,2006-08-15,2023-10-29 02:05:01.126048,2,2.79,0.02
Indigencia,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,0.1774,0.02
Indigencia,sum,M24,2006-08-15,2023-10-29 02:05:01.126048,2,85650.0,0.02
P47T_hogar,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,1732830.0,0.02
P47T_hogar,median,M24,2006-08-15,2023-10-29 02:05:01.126048,2,291190.0,0.02
P47T_hogar,q10,M24,2006-08-15,2023-10-29 02:05:01.126048,2,72630.0,0.02
P47T_hogar,q25,M24,2006-08-15,2023-10-29 02:05:01.126048,2,154300.0,0.02
P47T_hogar,q75,M24,2006-08-15,2023-10-29 02:05:01.126048,2,508550.0,0.02
P47T_hogar,q90,M24,2006-08-15,2023-10-29 02:05:01.126048,2,881840.0,0.02
P47T_persona,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,125310.0,0.02
P47T_persona,median,M24,2006-08-15,2023-10-29 02:05:01.126048,2,107390.0,0.02
P47T_persona,q10,M24,2006-08-15,2023-10-29 02:05:01.126048,2,0.0,0.02
P47T_persona,q25,M24,2006-08-15,2023-10-29 02:05:01.126048,2,30950.0,0.02
P47T_persona,q75,M24,2006-08-15,2023-10-29 02:05:01.126048,2,170230.0,0.02
P47T_persona,q90,M24,2006-08-15,2023-10-29 02:05:01.126048,2,309790.0,0.02
Pobreza,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,0.448,0.02
Pobreza,sum,M24,2006-08-15,2023-10-29 02:05:01.126048,2,216250.0,0.02
Total,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,1.0,0.02
Total,sum,M24,2006-08-15,2023-10-29 02:05:01.126048,2,482700.0,0.02
gap_indigencia,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,1401220.0,0.02
gap_indigencia,median,M24,2006-08-15,2023-10-29 02:05:01.126048,2,166140.0,0.02
gap_pobreza,mean,M24,2006-08-15,2023-10-29 02:05:01.126048,2,943500.0,0.02
gap_pobreza,median,M24,2006-08-15,2023-10-29 02:05:01.126048,2,28495.0,0.02
CBA,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,331610.0,0.02
CBA,median,M24,2006-11-15,2023-10-29 02:08:57.306522,2,122500.0,0.02
CBT,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,789320.0,0.02
CBT,median,M24,2006-11-15,2023-10-29 02:08:57.306522,2,288865.0,0.02
CB_EQUIV,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,7.509,0.02
CB_EQUIV,median,M24,2006-11-15,2023-10-29 02:08:57.306522,2,2.79,0.02
Indigencia,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,0.1727,0.02
Indigencia,sum,M24,2006-11-15,2023-10-29 02:08:57.306522,2,83350.0,0.02
P47T_hogar,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,1520390.0,0.02
P47T_hogar,median,M24,2006-11-15,2023-10-29 02:08:57.306522,2,293500.0,0.02
P47T_hogar,q10,M24,2006-11-15,2023-10-29 02:08:57.306522,2,69330.0,0.02
P47T_hogar,q25,M24,2006-11-15,2023-10-29 02:08:57.306522,2,148260.0,0.02
P47T_hogar,q75,M24,2006-11-15,2023-10-29 02:08:57.306522,2,497920.0,0.02
P47T_hogar,q90,M24,2006-11-15,2023-10-29 02:08:57.306522,2,795320.0,0.02
P47T_persona,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,119890.0,0.02
P47T_persona,median,M24,2006-11-15,2023-10-29 02:08:57.306522,2,109900.0,0.02
P47T_persona,q10,M24,2006-11-15,2023-10-29 02:08:57.306522,2,0.0,0.02
P47T_persona,q25,M24,2006-11-15,2023-10-29 02:08:57.306522,2,40810.0,0.02
P47T_persona,q75,M24,2006-11-15,2023-10-29 02:08:57.306522,2,166350.0,0.02
P47T_persona,q90,M24,2006-11-15,2023-10-29 02:08:57.306522,2,269810.0,0.02
Pobreza,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,0.4574,0.02
Pobreza,sum,M24,2006-11-15,2023-10-29 02:08:57.306522,2,220800.0,0.02
Total,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,1.0,0.02
Total,sum,M24,2006-11-15,2023-10-29 02:08:57.306522,2,482700.0,0.02
gap_indigencia,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,1188780.0,0.02
gap_indigencia,median,M24,2006-11-15,2023-10-29 02:08:57.306522,2,169035.0,0.02
gap_pobreza,mean,M24,2006-11-15,2023-10-29 02:08:57.306522,2,731070.0,0.02
gap_pobreza,median,M24,2006-11-15,2023-10-29 02:08:57.306522,2,24190.0,0.02
