observable,sintetico,base,Q,timestamp,AGLOMERADO,valor,frac
Total,mean,Hp,2005-02-15,2023-10-29 01:45:24.174990,0,1.0,0.02
P47T_hogar,q25,Hp,2023-02-15,2023-10-29 13:15:16.885623,93,135210.0,0.02
Total,sum,Hp,2005-02-15,2023-10-29 01:45:24.174990,0,1754450.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,2,206150.0,0.02
gap_indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:24.174990,0,23620.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,4,219300.0,0.02
gap_indigencia,median,Hp,2005-02-15,2023-10-29 01:45:24.174990,0,20680.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,6,231580.0,0.02
gap_pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:24.174990,0,-168230.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,8,185320.0,0.02
gap_pobreza,median,Hp,2005-02-15,2023-10-29 01:45:24.174990,0,-133160.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,10,240460.0,0.02
CBA,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,139620.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,13,236650.0,0.02
CBA,median,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,130250.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,15,187680.0,0.02
CBT,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,330120.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,18,197080.0,0.02
CBT,median,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,306280.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,20,296040.0,0.02
CB_EQUIV,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,3.278,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,23,196770.0,0.02
CB_EQUIV,median,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,3.06,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,26,233270.0,0.02
Indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,0.4047,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,29,198220.0,0.02
Indigencia,sum,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,778500.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,31,289110.0,0.02
P47T_hogar,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,161470.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,33,230470.0,0.02
P47T_hogar,median,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,140320.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,228260.0,0.02
P47T_hogar,q10,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,0.0,0.02
P47T_hogar,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,91,274000.0,0.02
P47T_hogar,q25,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,63220.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,0,300460.0,0.02
P47T_hogar,q75,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,234990.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,3,319330.0,0.02
P47T_hogar,q90,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,322900.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,5,290970.0,0.02
Pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,1.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,7,275840.0,0.02
Pobreza,sum,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,1923500.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,9,367650.0,0.02
Total,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,1.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,12,295530.0,0.02
Total,sum,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,1923500.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,323820.0,0.02
gap_indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,21840.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,17,386650.0,0.02
gap_indigencia,median,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,23610.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,19,303000.0,0.02
gap_pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,-168660.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,22,286400.0,0.02
gap_pobreza,median,Hp,2005-05-15,2023-10-29 01:48:01.660075,0,-134190.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,25,312860.0,0.02
CBA,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,141060.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,27,313910.0,0.02
CBA,median,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,132950.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,30,339680.0,0.02
CBT,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,333220.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,32,282530.0,0.02
CBT,median,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,313300.0,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,34,330300.0,0.02
CB_EQUIV,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,3.319,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,38,324080.0,0.02
CB_EQUIV,median,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,3.13,0.02
P47T_hogar,q75,Hp,2023-02-15,2023-10-29 13:15:16.885623,93,379680.0,0.02
Indigencia,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,0.407,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,2,413420.0,0.02
Indigencia,sum,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,689750.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,4,413070.0,0.02
P47T_hogar,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,165540.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,6,419640.0,0.02
P47T_hogar,median,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,138360.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,8,352760.0,0.02
P47T_hogar,q10,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,0.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,10,441680.0,0.02
P47T_hogar,q25,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,61780.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,13,435910.0,0.02
P47T_hogar,q75,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,251800.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,15,376800.0,0.02
P47T_hogar,q90,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,343270.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,18,375650.0,0.02
Pobreza,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,1.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,20,532120.0,0.02
Pobreza,sum,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,1694600.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,23,406520.0,0.02
Total,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,1.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,26,428300.0,0.02
Total,sum,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,1694600.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,29,384730.0,0.02
gap_indigencia,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,24480.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,31,483920.0,0.02
gap_indigencia,median,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,21760.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,33,426560.0,0.02
gap_pobreza,mean,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,-167680.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,411760.0,0.02
gap_pobreza,median,Hp,2005-08-15,2023-10-29 01:51:13.041026,0,-133080.0,0.02
P47T_hogar,q90,Hp,2023-02-15,2023-10-29 13:15:16.885623,91,464680.0,0.02
CBA,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,141580.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,0,3.54,0.02
CBA,median,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,133110.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,3,3.062,0.02
CBT,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,334170.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,5,3.312,0.02
CBT,median,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,312930.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,7,3.478,0.02
CB_EQUIV,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,3.331,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,9,3.296,0.02
CB_EQUIV,median,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,3.13,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,12,3.697,0.02
Indigencia,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,0.3916,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,3.563,0.02
Indigencia,sum,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,677550.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,17,3.241,0.02
P47T_hogar,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,169360.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,19,3.785,0.02
P47T_hogar,median,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,142880.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,22,3.776,0.02
P47T_hogar,q10,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,0.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,25,3.515,0.02
P47T_hogar,q25,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,66210.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,27,3.665,0.02
P47T_hogar,q75,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,257660.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,30,3.385,0.02
P47T_hogar,q90,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,337270.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,32,2.811,0.02
Pobreza,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,1.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,34,3.316,0.02
Pobreza,sum,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,1730100.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,38,3.464,0.02
Total,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,1.0,0.02
CB_EQUIV,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,93,3.254,0.02
Total,sum,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,1730100.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,2,2.97,0.02
gap_indigencia,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,27780.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,4,3.15,0.02
gap_indigencia,median,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,25500.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,6,3.24,0.02
gap_pobreza,mean,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,-164810.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,8,3.225,0.02
gap_pobreza,median,Hp,2005-11-15,2023-10-29 01:54:40.593272,0,-130485.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,10,3.47,0.02
CBA,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,143550.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,13,3.28,0.02
CBA,median,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,134330.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,15,3.325,0.02
CBT,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,338590.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,18,3.47,0.02
CBT,median,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,316250.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,20,3.3,0.02
CB_EQUIV,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,3.381,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,23,3.63,0.02
CB_EQUIV,median,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,3.17,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,26,3.285,0.02
Indigencia,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,0.392,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,29,3.53,0.02
Indigencia,sum,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,601150.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,31,3.465,0.02
P47T_hogar,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,172560.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,33,3.26,0.02
P47T_hogar,median,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,141920.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,3.07,0.02
P47T_hogar,q10,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,0.0,0.02
CB_EQUIV,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,91,3.11,0.02
P47T_hogar,q25,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,64700.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,0,167420.0,0.02
P47T_hogar,q75,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,263670.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,3,152940.0,0.02
P47T_hogar,q90,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,358430.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,5,165410.0,0.02
Pobreza,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,1.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,7,157160.0,0.02
Pobreza,sum,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,1533500.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,9,173220.0,0.02
Total,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,1.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,12,167050.0,0.02
Total,sum,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,1533500.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,177970.0,0.02
gap_indigencia,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,29000.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,17,170310.0,0.02
gap_indigencia,median,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,27460.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,19,165130.0,0.02
gap_pobreza,mean,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,-166030.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,22,164750.0,0.02
gap_pobreza,median,Hp,2006-02-15,2023-10-29 01:58:29.255972,0,-133555.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,25,158460.0,0.02
CBA,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,144530.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,27,165220.0,0.02
CBA,median,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,135660.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,30,169060.0,0.02
CBT,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,340960.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,32,141440.0,0.02
CBT,median,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,319450.0,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,34,165620.0,0.02
CB_EQUIV,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,3.403,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,38,173030.0,0.02
CB_EQUIV,median,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,3.2,0.02
CBA,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,93,169050.0,0.02
Indigencia,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,0.3691,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,2,148340.0,0.02
Indigencia,sum,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,571400.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,4,157330.0,0.02
P47T_hogar,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,179440.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,6,161820.0,0.02
P47T_hogar,median,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,152900.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,8,145725.0,0.02
P47T_hogar,q10,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,0.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,10,156410.0,0.02
P47T_hogar,q25,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,70960.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,13,163820.0,0.02
P47T_hogar,q75,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,274400.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,15,150240.0,0.02
P47T_hogar,q90,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,362930.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,18,151400.0,0.02
Pobreza,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,1.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,20,173415.0,0.02
Pobreza,sum,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,1548150.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,23,158380.0,0.02
Total,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,1.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,26,148075.0,0.02
Total,sum,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,1548150.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,29,154020.0,0.02
gap_indigencia,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,34910.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,31,182085.0,0.02
gap_indigencia,median,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,37380.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,33,163530.0,0.02
gap_pobreza,mean,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,-161520.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,36,153330.0,0.02
gap_pobreza,median,Hp,2006-05-15,2023-10-29 02:02:03.729558,0,-127780.0,0.02
CBA,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,91,163430.0,0.02
CBA,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,145130.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,0,55870.0,0.02
CBA,median,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,137010.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,3,63840.0,0.02
CBT,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,341740.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,5,49740.0,0.02
CBT,median,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,321350.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,7,51550.0,0.02
CB_EQUIV,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,3.427,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,9,96950.0,0.02
CB_EQUIV,median,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,3.24,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,12,54060.0,0.02
Indigencia,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,0.3894,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,14,60050.0,0.02
Indigencia,sum,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,542550.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,17,105450.0,0.02
P47T_hogar,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,176050.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,19,57710.0,0.02
P47T_hogar,median,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,144880.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,22,53620.0,0.02
P47T_hogar,q10,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,0.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,25,76890.0,0.02
P47T_hogar,q25,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,59000.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,27,76230.0,0.02
P47T_hogar,q75,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,276090.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,30,74670.0,0.02
P47T_hogar,q90,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,367740.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,32,58180.0,0.02
Pobreza,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,1.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,34,72680.0,0.02
Pobreza,sum,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,1393250.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,38,65710.0,0.02
Total,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,1.0,0.02
gap_indigencia,mean,Hp,2023-02-15,2023-10-29 13:15:16.885623,93,86480.0,0.02
Total,sum,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,1393250.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,2,58950.0,0.02
gap_indigencia,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,30920.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,4,61990.0,0.02
gap_indigencia,median,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,27040.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,6,67140.0,0.02
gap_pobreza,mean,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,-165680.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,8,40860.0,0.02
gap_pobreza,median,Hp,2006-08-15,2023-10-29 02:05:42.235587,0,-131410.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,10,84980.0,0.02
CBA,mean,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,145780.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,13,69720.0,0.02
CBA,median,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,137180.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,15,50895.0,0.02
CBT,mean,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,343700.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,18,48695.0,0.02
CBT,median,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,322860.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,20,124380.0,0.02
CB_EQUIV,mean,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,3.444,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,23,45120.0,0.02
CB_EQUIV,median,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,3.24,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,26,80620.0,0.02
Indigencia,mean,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,0.3588,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,29,49870.0,0.02
Indigencia,sum,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,521900.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,31,124800.0,0.02
P47T_hogar,mean,Hp,2006-11-15,2023-10-29 02:09:39.779745,0,183560.0,0.02
gap_indigencia,median,Hp,2023-02-15,2023-10-29 13:15:16.885623,33,67980.0,0.02
